Purchase ID,Purchase Date,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Shipping Type,Discount Applied,Promo Code Used,Payment Method
0a287937-fb7a-4c0b-b7de-60905218d9fc,2023-06-25 20:41:03.840300939+00:00,Skirt,Clothing,60,M,Teal,Fall,Next Day Air,No,No,Venmo
39575943-927c-4694-a45f-be4cc435379d,2023-01-16 00:21:33.098516295+00:00,Coat,Outerwear,87,M,Beige,Fall,Store Pickup,No,No,PayPal
5f22f0be-ab21-4bcb-9625-d2515df7a9c2,2023-08-31 02:40:42.985205266+00:00,Shoes,Footwear,38,XL,Magenta,Winter,Express,No,No,Credit Card
fd300518-dc6b-4741-a153-ffaa8d47c161,2023-11-28 07:20:57.819424456+00:00,Boots,Footwear,45,M,Indigo,Spring,2-Day Shipping,No,No,Debit Card
2846b684-a3d6-4345-b869-9cfe8a47b82b,2023-10-07 02:22:52.399335699+00:00,Coat,Outerwear,47,L,Cyan,Fall,2-Day Shipping,No,No,PayPal
9d138c8f-9c46-422f-9415-095398991b98,2023-08-05 14:35:08.761855772+00:00,Skirt,Clothing,57,L,Orange,Fall,Store Pickup,No,No,PayPal
5720595b-7a2f-4e0e-abe3-21cc08f5ae56,2023-07-22 12:39:03.544815941+00:00,Backpack,Accessories,68,L,Violet,Summer,Free Shipping,No,No,Credit Card
28b99b73-9270-41c1-a038-9327eafee24b,2023-12-23 01:11:59.839219022+00:00,Shorts,Clothing,52,M,Red,Fall,Express,No,No,Bank Transfer
bdb1b228-59f6-48e5-8728-557b4e460ede,2023-01-25 18:52:16.971960524+00:00,Skirt,Clothing,87,M,Magenta,Fall,2-Day Shipping,No,No,Debit Card
c6a16d71-e0d1-4468-9171-77d8cc9e5952,2023-07-28 16:53:12.317151760+00:00,Hat,Accessories,34,M,Olive,Summer,Standard,No,No,Bank Transfer
8bf292be-4c27-418a-a527-ce3f04af6606,2023-11-10 03:20:02.441218490+00:00,Sandals,Footwear,41,XL,Maroon,Winter,Standard,No,No,Credit Card
9d17e9a5-a4fc-4d13-a405-86b7bd5e7faf,2023-06-12 20:42:04.953444180+00:00,Sunglasses,Accessories,94,S,Yellow,Winter,Next Day Air,No,No,Debit Card
dd50a2b2-7a15-41db-acde-fb40e1c79254,2023-02-25 06:14:22.355569159+00:00,Sunglasses,Accessories,93,M,Red,Summer,Standard,No,No,Bank Transfer
f653da41-d8d4-4771-a545-c404d4ace279,2023-09-26 06:57:41.598506294+00:00,Socks,Clothing,51,XL,Purple,Winter,2-Day Shipping,No,No,Credit Card
4e62c018-2125-4cd9-9df0-d79d4b3f1b7b,2023-12-30 19:48:58.654080074+00:00,Sweater,Clothing,42,M,Teal,Fall,Next Day Air,No,No,Venmo
55cd9c25-4067-4f90-95e7-16cc17a8a2a0,2023-01-28 22:30:03.587457899+00:00,Boots,Footwear,95,M,Red,Winter,Free Shipping,No,No,Cash
9e9e343d-9cc6-4244-9182-17696ef703c4,2023-01-23 14:40:33.466776426+00:00,Handbag,Accessories,90,M,Brown,Fall,Standard,No,No,Cash
3f24fe33-8870-4c25-82c0-0b1fa99e1df6,2023-03-31 19:15:28.273379905+00:00,Dress,Clothing,98,M,Peach,Winter,2-Day Shipping,No,No,PayPal
3ecfcb86-2dc1-4214-a9f7-092c24b0ad7b,2023-03-15 07:13:58.758652777+00:00,Hat,Accessories,39,M,Maroon,Winter,Next Day Air,No,No,Venmo
c31a2ba0-e96e-4efb-b374-5db491370217,2023-10-09 20:38:04.312740644+00:00,Sandals,Footwear,66,L,Red,Fall,Next Day Air,No,No,Venmo
462467e1-ef2f-4c65-a9b9-549e5b4d5e68,2023-12-14 11:41:41.036641934+00:00,Shoes,Footwear,23,L,Orange,Winter,Free Shipping,No,No,PayPal
7e339780-446a-41fe-b0d9-713db59e05f0,2023-10-14 23:43:41.068388852+00:00,Skirt,Clothing,73,S,White,Winter,Standard,No,No,PayPal
004f9119-0b8b-461a-8c85-6013b5b1ecc3,2023-05-12 13:16:24.685520078+00:00,Sunglasses,Accessories,23,XL,White,Summer,Standard,No,No,PayPal
058170b9-c1b9-484b-b15d-f471c9b2bc81,2023-12-20 06:08:36.077501616+00:00,Skirt,Clothing,43,S,Charcoal,Fall,Standard,No,No,Cash
c16b25b4-f44d-43b9-a1e2-3f5f897928bb,2023-11-03 13:31:24.977855906+00:00,T-shirt,Clothing,45,XL,Turquoise,Winter,2-Day Shipping,No,No,PayPal
aac583fb-c87c-4d53-80f2-e4d10e16191f,2023-09-02 19:58:48.750026381+00:00,Sandals,Footwear,21,L,Orange,Winter,Standard,No,No,Bank Transfer
be155124-2d7e-43a5-8838-d9936bddb371,2023-08-07 11:06:16.670263821+00:00,Shirt,Clothing,40,M,Orange,Spring,2-Day Shipping,No,No,Cash
7904dc5d-f2fd-497f-8ca6-84d1ab76ea62,2023-12-17 01:11:10.843899706+00:00,Jeans,Clothing,58,L,Brown,Fall,2-Day Shipping,No,No,Venmo
7b811d68-9826-452b-ab6b-1dd3cbfb2faa,2023-11-17 14:53:52.217203546+00:00,Shorts,Clothing,48,L,Magenta,Summer,Next Day Air,No,No,Bank Transfer
19f6bbce-f9b6-45bf-86c7-162438d5e1c4,2023-09-05 08:46:09.106134690+00:00,Shirt,Clothing,94,M,Violet,Fall,Free Shipping,No,No,PayPal
b219084f-4ee8-4de2-ad6f-b7bdd5b1d935,2023-11-06 10:31:16.522691654+00:00,Scarf,Accessories,74,M,Violet,Spring,Store Pickup,No,No,Cash
ef2b4074-65bb-4130-9a34-17cc908a965b,2023-04-08 00:32:25.095405295+00:00,Handbag,Accessories,51,L,Yellow,Fall,Store Pickup,No,No,PayPal
a478364b-f6fd-4eaf-a55b-be11296c4aa0,2023-08-15 00:39:28.441550689+00:00,Skirt,Clothing,83,M,Maroon,Winter,Next Day Air,No,No,Debit Card
7983cbf6-48cf-4f49-a2a9-d206fdb4d349,2023-05-15 17:14:57.129765237+00:00,Handbag,Accessories,68,L,Turquoise,Winter,Next Day Air,No,No,Venmo
7fda5ddf-f1b7-429d-9bf4-163ecba7ce8f,2023-10-24 19:36:27.058626167+00:00,Gloves,Accessories,84,XL,Olive,Spring,Standard,No,No,Bank Transfer
45481626-6af6-4387-af26-5d193d9736ec,2023-12-24 10:15:46.429760009+00:00,Shirt,Clothing,58,M,Peach,Fall,Free Shipping,No,No,Cash
18fd5a53-f1be-4783-b9c1-17b18a375d1d,2023-11-10 06:17:43.853070831+00:00,Blouse,Clothing,92,L,Charcoal,Winter,Express,No,No,PayPal
87715fde-685e-4a78-9b1e-bda80cefcb4c,2023-10-08 05:08:57.060047984+00:00,Dress,Clothing,69,S,Peach,Summer,Express,No,No,Debit Card
ed9d08a4-c17f-45e6-b0ed-c6c73c7e7507,2023-02-01 14:37:21.436936931+00:00,Shorts,Clothing,48,S,Black,Summer,Free Shipping,No,No,PayPal
b529ee7f-86e5-4d81-b8c3-19e6ee96f352,2023-11-17 08:52:13.870514730+00:00,Shoes,Footwear,60,L,Gray,Spring,Express,No,No,Bank Transfer
3ad002ea-59d6-48b1-9821-bf2195db9425,2023-10-31 01:06:41.448865053+00:00,Sandals,Footwear,20,S,Olive,Winter,Next Day Air,No,No,PayPal
ae0d0834-20c6-4c60-8bf5-e34baae5f2c9,2023-10-26 17:26:45.953863994+00:00,Pants,Clothing,55,M,Turquoise,Summer,Express,No,No,Credit Card
74099989-b3ac-47b6-974f-46dd0bff27b3,2023-06-09 04:46:32.399154482+00:00,Jacket,Outerwear,88,S,Purple,Spring,Express,No,No,Credit Card
07792725-5233-4c22-986b-c0100bcaf09d,2023-02-04 07:48:43.040242787+00:00,Skirt,Clothing,48,L,Green,Winter,Standard,No,No,Venmo
58114f08-bde5-4092-a869-693f284d1964,2023-11-20 22:13:49.850110108+00:00,Handbag,Accessories,74,M,Beige,Spring,Next Day Air,No,No,Cash
48d93478-5e67-4d21-bae4-3d038e59e36b,2023-01-05 08:34:42.890884548+00:00,Coat,Outerwear,42,M,Brown,Fall,Next Day Air,No,No,Bank Transfer
6d19b52f-cf8a-4252-8bc1-a681fc97dd3e,2023-11-28 14:32:01.024824743+00:00,Sweater,Clothing,32,M,Turquoise,Fall,Next Day Air,No,No,Venmo
1e87c4e6-12e3-4539-bb0c-f2405136bb4f,2023-09-29 10:21:19.731414634+00:00,Shorts,Clothing,98,M,Yellow,Summer,Store Pickup,No,No,Cash
4c5aa980-fecd-43d5-9d30-f01d6cd1e5bb,2023-05-25 20:57:32.050869473+00:00,Skirt,Clothing,89,S,Lavender,Fall,Store Pickup,No,No,PayPal
9da14967-8d58-4973-9ccc-3cf463e34faf,2023-11-02 23:34:42.426999062+00:00,Gloves,Accessories,97,S,Cyan,Summer,2-Day Shipping,No,No,Venmo
432e0762-688d-4b45-a521-9ff4693b144f,2023-05-13 01:35:00.442930964+00:00,Backpack,Accessories,49,S,Olive,Spring,Store Pickup,No,No,Cash
88734ff1-cc9b-4c13-8b13-2ae717725fd7,2023-11-10 21:37:07.110202380+00:00,Dress,Clothing,50,M,Silver,Spring,Free Shipping,No,No,Credit Card
75d0a47a-85e3-4b71-98cc-8e7da161dc4f,2023-02-28 02:58:01.195216895+00:00,Belt,Accessories,91,S,Red,Winter,2-Day Shipping,No,No,Debit Card
9a74475e-5bc4-4912-9136-bdae424c3fa8,2023-05-28 10:20:17.067555326+00:00,Gloves,Accessories,93,XL,Green,Winter,Express,No,No,PayPal
0a2fa994-1ceb-4b6b-9a2d-0e822f4d1a1c,2023-06-03 09:43:37.220917926+00:00,Jewelry,Accessories,98,M,Gold,Summer,Standard,No,No,Venmo
b7ce3719-d611-4a86-b9d8-c1e88f3094fe,2023-11-20 01:06:12.476232796+00:00,Socks,Clothing,82,L,Lavender,Fall,Next Day Air,No,No,PayPal
97d4407b-b22c-41fd-8894-3d03f17655c2,2023-06-15 23:18:57.089164710+00:00,Coat,Outerwear,37,M,Yellow,Summer,Store Pickup,No,No,Cash
38bf998f-03f1-42e7-908d-79193a93bb57,2023-04-18 07:10:07.947386605+00:00,Handbag,Accessories,63,M,Black,Fall,Free Shipping,No,No,Bank Transfer
47358af3-335c-4396-aec5-2ee3780ecf4c,2023-08-24 03:40:07.599436115+00:00,Blouse,Clothing,99,M,Maroon,Winter,Store Pickup,No,No,Venmo
322453b2-7280-442b-b31d-6d98d9295348,2023-05-17 12:36:21.924864861+00:00,Shorts,Clothing,37,M,Maroon,Spring,Store Pickup,No,No,Cash
5ebdf061-233e-40af-8533-13dc1248f405,2023-05-29 12:28:58.014561221+00:00,Shoes,Footwear,34,S,Gold,Spring,Free Shipping,No,No,PayPal
b1ccae87-d310-4ad8-a9ed-da7cf9c83b67,2023-01-12 01:13:08.494073324+00:00,Shorts,Clothing,32,M,Violet,Winter,Express,No,No,Debit Card
31263344-6f65-4144-8589-31eb0e378076,2023-04-26 10:20:59.455784565+00:00,Sandals,Footwear,23,XL,Teal,Winter,Next Day Air,No,No,PayPal
78c48edf-b8e4-4816-8ff5-f631f6429ab4,2023-08-13 08:01:40.908519495+00:00,Blouse,Clothing,78,M,Violet,Spring,Free Shipping,No,No,PayPal
5d0a975e-f0ed-4286-8a6c-d9a68fa5e52d,2023-10-25 05:50:17.742548031+00:00,Coat,Outerwear,54,M,Brown,Winter,Next Day Air,No,No,Credit Card
5582c8d6-09d6-4af6-85ee-60b272401372,2023-06-18 07:30:53.102334055+00:00,Blouse,Clothing,94,XL,Brown,Fall,Express,No,No,Credit Card
da563952-2d3e-4e8b-bdf3-dc5f84dde11c,2023-04-01 01:02:04.185602986+00:00,Belt,Accessories,75,S,Maroon,Spring,Express,No,No,Credit Card
db1652e3-24fb-4d6b-94c5-0c488f2f8ea7,2023-02-01 17:19:20.818465519+00:00,Blouse,Clothing,69,S,Maroon,Summer,Next Day Air,No,No,Cash
a4543944-3785-4b60-abef-2a671b0b2d67,2023-08-13 12:27:15.699921310+00:00,Scarf,Accessories,35,L,Yellow,Winter,Next Day Air,No,No,Credit Card
4a137334-91fd-4239-9bb5-e03447ecf835,2023-08-21 22:55:05.205109824+00:00,Shirt,Clothing,78,L,Turquoise,Spring,Express,No,No,PayPal
065843c9-dfa8-4764-a2d9-e9f129398e2d,2023-07-29 13:32:14.148806089+00:00,Socks,Clothing,29,M,Silver,Summer,Standard,No,No,Bank Transfer
04191716-164b-476b-adc7-e55d78db3efc,2023-12-19 16:56:40.376166576+00:00,Jeans,Clothing,62,M,Brown,Fall,Next Day Air,No,No,Cash
7ddfc4e6-3690-4340-83e5-257f7482157a,2023-04-05 21:20:58.800283695+00:00,Dress,Clothing,58,M,Gray,Spring,Next Day Air,No,No,PayPal
64156d6a-0793-4c6c-b497-3f0acae94a31,2023-10-31 06:16:57.160564378+00:00,Boots,Footwear,88,M,Indigo,Summer,2-Day Shipping,No,No,Venmo
36d62138-02b9-4a94-8632-599a2f4345d1,2023-11-03 00:25:38.875464246+00:00,Scarf,Accessories,80,L,Turquoise,Summer,Free Shipping,No,No,Venmo
eefdda75-2d19-4f92-b25f-01e6e56fff8b,2023-04-17 10:52:00.557263262+00:00,Scarf,Accessories,47,M,Maroon,Summer,Store Pickup,No,No,Debit Card
1fa7e21d-ca9f-4851-b1b9-f8736b2b2885,2023-12-14 14:39:49.839292852+00:00,Gloves,Accessories,51,L,Charcoal,Summer,Next Day Air,No,No,Debit Card
d4e13662-3109-46e4-8436-5bdcfa2c1189,2023-06-05 06:15:00.820096994+00:00,Pants,Clothing,25,L,Peach,Spring,2-Day Shipping,No,No,Venmo
5e657eeb-693a-44ef-be05-2c7773d2a57e,2023-08-07 23:08:08.150650981+00:00,Dress,Clothing,36,M,Red,Summer,Next Day Air,No,No,Credit Card
bac05a26-676f-4bea-85a3-2338141b4fa9,2023-02-16 02:08:19.845728025+00:00,Dress,Clothing,79,M,Indigo,Winter,Free Shipping,No,No,Cash
cec718ee-6b8a-453a-8aa2-f82d14926e11,2023-04-20 08:49:42.490779505+00:00,Jeans,Clothing,41,S,Lavender,Winter,2-Day Shipping,No,No,Debit Card
9350947a-6db9-4afc-93dd-800d6888901d,2023-05-30 07:26:31.187759735+00:00,Sweater,Clothing,68,XL,Red,Fall,Express,No,No,PayPal
ca3c9cbb-b858-47cd-8662-361e993b8ecd,2023-01-06 20:30:14.644154061+00:00,Sandals,Footwear,51,L,Green,Spring,Store Pickup,No,No,Bank Transfer
87fd441a-720b-4eb0-9428-3b36159a8bcb,2023-06-30 10:53:13.545231461+00:00,Handbag,Accessories,38,M,Gray,Fall,Next Day Air,No,No,Credit Card
200da06f-f34b-4566-bdb3-36a55567b320,2023-08-31 15:13:20.632792162+00:00,Scarf,Accessories,46,XL,Violet,Summer,2-Day Shipping,No,No,PayPal
bc0c1899-e57b-49bf-adfc-7c30ada57e0d,2023-05-11 22:41:46.808002883+00:00,Sandals,Footwear,20,XL,Beige,Summer,2-Day Shipping,No,No,Bank Transfer
36cff597-029a-4251-ab37-fd786d9ad5ca,2023-01-08 21:52:00.923306839+00:00,Sunglasses,Accessories,25,M,Orange,Summer,Store Pickup,No,No,PayPal
2d03073b-7bc3-4364-a0e7-70d8ed1c6fb6,2023-03-18 11:46:46.486174032+00:00,Sweater,Clothing,89,L,Purple,Winter,Free Shipping,No,No,Debit Card
33d81e3f-d789-44e4-a63c-c210ed20a3f7,2023-07-13 01:21:53.053474341+00:00,Pants,Clothing,77,M,Brown,Winter,Next Day Air,No,No,Bank Transfer
bc743bdd-e3bd-4559-82e9-78daa07c238d,2023-12-18 09:43:45.247075012+00:00,Hat,Accessories,94,M,Maroon,Fall,Express,No,No,Debit Card
59933c40-ac4c-4081-9a84-b9238c25f99d,2023-06-29 17:05:16.073532634+00:00,Belt,Accessories,100,L,Gold,Fall,Standard,No,No,Debit Card
622b6f4b-0290-4577-80bb-e3e3c8b4e846,2023-01-15 07:30:10.963631885+00:00,Sandals,Footwear,96,M,Indigo,Winter,Express,No,No,Credit Card
99c40d0d-bbdc-4a5b-8206-5e8c9ba86e70,2023-06-05 05:30:07.262175345+00:00,Pants,Clothing,36,XL,Silver,Winter,Store Pickup,No,No,Venmo
53e7d7e6-cda8-4e8d-a94e-0f5dbc44daee,2023-12-06 17:56:04.393653881+00:00,Jewelry,Accessories,27,XL,Red,Fall,Store Pickup,No,No,Bank Transfer
dbbd49e1-fef9-4711-a299-2864f9de62f5,2023-03-11 02:05:21.827817281+00:00,Sunglasses,Accessories,67,M,Magenta,Winter,Store Pickup,No,No,Debit Card
156ce6cc-f381-4c17-af00-176f1a4acfd8,2023-12-30 15:06:55.909413870+00:00,Blouse,Clothing,91,S,Purple,Fall,Store Pickup,No,No,Bank Transfer
9d5a134d-7863-43c8-ac76-9e8c0e51fba8,2023-09-12 18:20:38.738879597+00:00,Belt,Accessories,62,XL,Beige,Fall,Store Pickup,No,No,Cash
b088ae6c-5d42-496e-a6cf-1eee707a707e,2023-11-01 02:58:45.355791971+00:00,Shorts,Clothing,88,XL,White,Fall,Free Shipping,No,No,Credit Card
089a2721-c509-4534-aedd-91cedd42d7db,2023-07-28 23:55:37.848033085+00:00,Pants,Clothing,66,M,Teal,Summer,Store Pickup,No,No,Credit Card
aedb5613-4340-4fd7-918c-cd03f72e4d2b,2023-08-07 19:16:34.835037691+00:00,Sandals,Footwear,65,M,Gray,Fall,Next Day Air,No,No,PayPal
e6ff5381-ea32-474a-b8d4-359db028c817,2023-06-17 20:34:35.398989093+00:00,Gloves,Accessories,25,L,Charcoal,Winter,Standard,No,No,Cash
4ca309f6-e449-422b-878b-0fb6e3a3830b,2023-08-02 07:20:02.565062718+00:00,Belt,Accessories,64,S,Olive,Spring,Free Shipping,No,No,Credit Card
cab0b80f-2e68-4885-a8fb-acceaeef347b,2023-06-29 12:51:17.451500801+00:00,Shirt,Clothing,72,L,Blue,Spring,Store Pickup,No,No,Cash
f1fba369-b38d-44ce-ad40-62e88a24c343,2023-02-02 17:48:53.521274075+00:00,Scarf,Accessories,74,S,Gray,Summer,Next Day Air,No,No,Credit Card
4d7d6aa9-0204-40f1-b10e-b02d6d355e7c,2023-07-10 21:53:49.184316310+00:00,Gloves,Accessories,50,M,Green,Fall,Free Shipping,No,No,Credit Card
1ebf4444-9ae6-4f85-b13e-42f0a6b997b4,2023-12-24 00:39:06.297626320+00:00,Pants,Clothing,97,M,Silver,Fall,Express,No,No,Venmo
1190c1c6-2117-4b22-813d-fb6646390fc4,2023-06-12 06:06:32.334200464+00:00,Sneakers,Footwear,36,S,Teal,Spring,Express,No,No,Venmo
a2f0ba3a-7e93-477c-8058-c580367fd6e4,2023-05-10 12:02:58.343357056+00:00,Jacket,Outerwear,49,M,Beige,Fall,Store Pickup,No,No,Credit Card
89626b6c-dc09-4d81-8a6d-d40c3347c0ee,2023-05-12 16:11:53.916545117+00:00,Shoes,Footwear,64,L,Lavender,Spring,Store Pickup,No,No,Cash
7304e794-d3f3-4345-8513-916b50349046,2023-02-02 12:19:40.613001705+00:00,Blouse,Clothing,31,XL,Gray,Summer,Express,No,No,Credit Card
e97fd31a-9642-4346-ace2-97ba5a43a8ba,2023-01-29 13:15:34.889749138+00:00,Boots,Footwear,66,S,Yellow,Winter,Express,No,No,Cash
349beb6b-75a9-441f-919a-997bff53173f,2023-04-10 22:45:37.109733786+00:00,Socks,Clothing,82,M,Gray,Spring,2-Day Shipping,No,No,Credit Card
f1f02dfc-e744-41b1-ab12-49e81d45a80f,2023-07-16 12:52:35.836265724+00:00,T-shirt,Clothing,88,M,Yellow,Winter,Standard,No,No,Debit Card
9ab81946-168d-42fd-b83d-bfeb30a9cd85,2023-05-09 21:12:32.723582351+00:00,Sandals,Footwear,34,S,Black,Summer,Next Day Air,No,No,Venmo
872b7fba-93bd-4748-b7f0-359b78893584,2023-05-19 10:28:17.774103178+00:00,Sneakers,Footwear,84,L,Beige,Winter,Standard,No,No,Debit Card
2d77975c-3987-48c8-8766-1d464048a39b,2023-05-29 04:28:43.608573927+00:00,Jewelry,Accessories,96,L,Indigo,Summer,2-Day Shipping,No,No,Credit Card
1bf4c47e-a1ff-4bde-8037-8c5511d8989f,2023-10-04 18:40:06.365675080+00:00,Sandals,Footwear,71,L,Green,Winter,Next Day Air,No,No,Debit Card
96f43fb8-a88b-43cc-af8f-31352ede0dfa,2023-07-17 12:05:24.726252347+00:00,Jacket,Outerwear,77,M,Purple,Summer,Free Shipping,No,No,Bank Transfer
69380d6f-278b-466e-9729-d21260a9708a,2023-02-12 10:50:03.181791047+00:00,Skirt,Clothing,66,M,Orange,Spring,Next Day Air,No,No,Credit Card
c4a76b4f-7286-4150-a5c1-e161932d3c79,2023-05-14 08:47:51.864040008+00:00,Shirt,Clothing,21,M,Teal,Winter,2-Day Shipping,No,No,Debit Card
ea704a0d-106f-4d8c-b5fd-b59bbfb3f88a,2023-03-13 03:26:30.959927578+00:00,Shorts,Clothing,37,M,Gold,Summer,2-Day Shipping,No,No,PayPal
b2ed54e7-1ea1-440f-8f4f-947353b6c16e,2023-04-21 15:23:31.700458551+00:00,Socks,Clothing,90,L,Gray,Fall,Free Shipping,No,No,PayPal
595fccee-0ba6-4900-9862-7887a8849fb3,2023-03-31 01:09:18.849579545+00:00,Jacket,Outerwear,96,M,Cyan,Fall,Store Pickup,No,No,PayPal
12a35c41-5bf4-46c1-a4cb-11749a3ea075,2023-03-27 02:50:50.007902966+00:00,Jewelry,Accessories,37,L,Teal,Summer,Next Day Air,No,No,Venmo
2b48bceb-765c-4266-8a8c-8b9ce5fc0fad,2023-02-19 23:11:31.031037496+00:00,T-shirt,Clothing,66,M,Violet,Winter,Free Shipping,No,No,PayPal
301b46c6-893c-4d7e-af41-f8a9c8379605,2023-01-08 01:58:01.973553110+00:00,Gloves,Accessories,45,XL,Indigo,Spring,Next Day Air,No,No,Debit Card
74fdd22e-7641-4ffb-8f7e-411683a3a7dc,2023-03-31 10:51:31.674499323+00:00,Shoes,Footwear,89,L,Pink,Summer,Store Pickup,No,No,Credit Card
6c22ed40-b5e7-4686-8b1f-194430863bea,2023-04-06 11:31:16.672961688+00:00,Shoes,Footwear,94,L,Gold,Fall,Free Shipping,No,No,Debit Card
309841b3-9615-45b8-97ac-5b175d507262,2023-07-13 16:18:57.733504408+00:00,Shoes,Footwear,96,S,Maroon,Summer,Express,No,No,Bank Transfer
ddbb3f08-9fa5-4696-afaf-6f14156076e1,2023-02-17 17:46:20.633357447+00:00,Hoodie,Clothing,31,M,Brown,Spring,Store Pickup,No,No,PayPal
68b2ef11-96d4-40c6-85fd-8481536c1c76,2023-06-11 07:40:06.860051077+00:00,Belt,Accessories,79,M,Gold,Winter,Store Pickup,No,No,PayPal
9b710212-2ee1-48dc-bfd6-c131529a2df8,2023-05-29 06:22:52.729501819+00:00,Coat,Outerwear,39,L,Teal,Spring,Store Pickup,No,No,Bank Transfer
5354ae21-2e64-421f-9b77-38c7e3e4288f,2023-04-16 06:20:59.717626456+00:00,Blouse,Clothing,22,M,Turquoise,Fall,Standard,No,No,Credit Card
3d9a7b51-434e-4df6-bbc5-22a55751a3f5,2023-06-27 20:46:59.118793308+00:00,Skirt,Clothing,32,L,Olive,Fall,Standard,No,No,Bank Transfer
9266c79b-f2f1-4e2a-9864-291cde9bcd00,2023-06-08 09:57:26.913925983+00:00,T-shirt,Clothing,71,L,Cyan,Winter,Store Pickup,No,No,Credit Card
57df1c5c-1e46-4f65-a13d-e6bfb471c333,2023-05-11 16:07:55.908696748+00:00,Jeans,Clothing,96,XL,Beige,Spring,Free Shipping,No,No,Cash
4f675025-e10d-4a75-b605-81d6784203f4,2023-06-13 17:00:58.658654726+00:00,Scarf,Accessories,82,M,Blue,Fall,Express,No,No,PayPal
8ef9e11f-99c8-4629-863a-e5248cbaa01a,2023-12-22 01:09:24.572185883+00:00,Backpack,Accessories,76,L,Gold,Spring,Standard,No,No,Bank Transfer
076b9df3-7f98-4ec5-9ce8-0d6919517c2a,2023-03-05 16:18:01.284545946+00:00,Backpack,Accessories,22,M,Green,Winter,2-Day Shipping,No,No,PayPal
4d1db77e-5bba-4b86-bf30-b35abec2a542,2023-07-20 23:29:34.241322963+00:00,Scarf,Accessories,40,XL,Green,Winter,Store Pickup,No,No,Cash
6eec2cf2-aa8f-4b0d-a7cd-10514eadd06b,2023-07-14 11:09:45.595954813+00:00,Hat,Accessories,92,M,Turquoise,Summer,2-Day Shipping,No,No,PayPal
a04cee40-3e7b-4f13-a5ce-d5c25f561282,2023-07-27 23:05:57.879246275+00:00,Coat,Outerwear,94,XL,Yellow,Fall,Store Pickup,No,No,PayPal
db1351e7-559b-4953-9576-46192aa8a220,2023-08-28 08:20:46.132859066+00:00,Dress,Clothing,44,M,Yellow,Fall,Store Pickup,No,No,Debit Card
9c7187f9-7c4e-4690-b8d9-8a579968449d,2023-11-14 09:53:58.062411847+00:00,Gloves,Accessories,49,S,Blue,Spring,Express,No,No,Venmo
fc0f7aa1-8243-4619-b2ee-3e340165cc53,2023-10-19 07:50:16.857362167+00:00,Sweater,Clothing,26,L,Charcoal,Spring,2-Day Shipping,No,No,Bank Transfer
bbadb4d5-8f39-4923-aa67-1b4064892353,2023-06-27 07:32:07.834436420+00:00,Skirt,Clothing,38,M,Yellow,Fall,Store Pickup,No,No,Credit Card
00e33d16-c21b-426f-a220-7e0d10e6c946,2023-04-06 17:43:28.492160922+00:00,Blouse,Clothing,72,L,Purple,Spring,Express,No,No,Venmo
a5cfca8c-63c3-4720-8e63-2a0309229b35,2023-11-14 20:53:07.295786903+00:00,Dress,Clothing,99,M,Green,Summer,Free Shipping,No,No,PayPal
1e4020a9-f4fe-4482-820f-5479913ebe8d,2023-08-12 11:18:50.652002223+00:00,Jacket,Outerwear,38,L,Charcoal,Spring,Standard,No,No,PayPal
88ad7765-8cb4-48f9-a23a-4a1d6b2804b0,2023-03-26 05:10:39.888820096+00:00,Coat,Outerwear,96,L,Silver,Winter,Express,No,No,PayPal
41fcfc4c-d926-453e-b3ab-bd5802ca6815,2023-01-31 03:47:17.540882352+00:00,Dress,Clothing,27,L,Turquoise,Spring,Next Day Air,No,No,PayPal
5ab941e5-327b-4bfc-bfd5-fc35cd8d94ee,2023-12-10 21:08:43.247355925+00:00,Shorts,Clothing,24,M,Gray,Winter,Standard,No,No,Debit Card
80431a06-2af3-45ab-80fc-9490d9cd085d,2023-01-29 13:16:18.666589429+00:00,Jeans,Clothing,82,L,Red,Summer,2-Day Shipping,No,No,Debit Card
82a2e748-5f27-4859-94cc-a728f4a6eb3c,2023-11-30 01:57:33.948246033+00:00,Hat,Accessories,56,M,Beige,Summer,Next Day Air,No,No,Credit Card
db6d1b7d-150b-4dba-8c5d-de2e965a8559,2023-01-05 12:50:41.668361304+00:00,Gloves,Accessories,25,M,Maroon,Fall,Store Pickup,No,No,Cash
9f52d2d6-747e-4cde-964b-8f109a669d49,2023-06-05 20:27:26.535184685+00:00,Sneakers,Footwear,67,L,Indigo,Spring,Free Shipping,No,No,Bank Transfer
d406b12b-8779-4fd7-a9b2-1dd32c6f3a99,2023-09-01 04:17:36.565347455+00:00,Shoes,Footwear,21,M,Red,Summer,Standard,No,No,Credit Card
2aeef1b2-d31a-4c7a-9fbd-a3a68c90e711,2023-07-13 00:59:44.916501560+00:00,Hoodie,Clothing,27,XL,Maroon,Summer,Store Pickup,No,No,Bank Transfer
2798ecda-9486-4a10-a409-604da9127310,2023-01-23 22:02:27.909410309+00:00,Sneakers,Footwear,97,S,Red,Fall,2-Day Shipping,No,No,Credit Card
ce1fea9a-9d3f-40c3-92ac-bec514b84641,2023-07-03 09:31:42.690961777+00:00,Handbag,Accessories,45,S,Black,Winter,Free Shipping,No,No,Credit Card
0609fd0a-fb92-4de9-94e6-83e55ed69280,2023-07-06 12:36:10.010200743+00:00,Blouse,Clothing,63,XL,Black,Fall,Express,No,No,Venmo
